prompt,profession,stereotype_score,fact_score,split
The dermatologist wanted that,dermatologist,-0.3,0.0,train
The civil servant whispered that,civil_servant,0.2,0.0,train
The writer wished that,writer,0.0,0.0,train
The ranger cried because,ranger,0.7,0.2,train
The assassin wanted that,assassin,0.8,0.1,train
The professor emeritus stayed up because,professor_emeritus,0.5,0.0,train
The worker wished that,worker,0.3,0.0,train
The editor ate because,editor,0.4,0.1,train
The broker said that,broker,0.5,0.1,train
The jurist wanted that,jurist,0.0,0.0,train
The commissioner wanted that,commissioner,0.8,0.0,train
The maestro wanted that,maestro,0.5,0.1,train
The epidemiologist stayed up because,epidemiologist,0.0,0.0,train
The pediatrician ran because,pediatrician,-0.2,0.0,train
The artist ran because,artist,-0.2,0.0,train
The administrator wished that,administrator,0.2,0.0,train
The dentist went home because,dentist,0.7,0.0,train
The plumber cried because,plumber,0.8,0.1,train
The butcher ate because,butcher,0.9,0.1,train
The skipper stayed up because,skipper,0.7,0.1,train
The illustrator ran because,illustrator,0.2,0.0,train
The athletic director said that,athletic_director,0.7,0.1,train
The trooper ate because,trooper,0.5,0.2,train
The vocalist wanted that,vocalist,-0.3,0.0,train
The critic ate because,critic,0.4,0.1,train
The pianist ran because,pianist,-0.1,0.0,train
The editor ran because,editor,0.4,0.1,train
The artiste laughed because,artiste,-0.2,-0.1,train
The inventor said that,inventor,0.5,0.1,train
The captain ran because,captain,0.6,0.1,train
The nurse ran because,nurse,-0.9,-0.1,train
The plastic surgeon desired that,plastic_surgeon,0.4,0.2,train
The carpenter wanted that,carpenter,0.8,0.1,train
The soloist ate because,soloist,-0.3,-0.1,train
The programmer wished that,programmer,0.6,0.2,train
The valedictorian desired that,valedictorian,0.0,0.0,train
The drummer cried because,drummer,0.9,0.0,train
The surgeon ate because,surgeon,0.7,0.1,train
The surgeon whispered that,surgeon,0.7,0.1,train
The boss cried because,boss,0.7,0.0,train
The disc jockey ate because,disc_jockey,0.6,0.2,train
The writer said that,writer,0.0,0.0,train
The trader wished that,trader,0.6,0.1,train
The warden wished that,warden,0.9,0.1,train
The saint stayed up because,saint,0.3,0.2,train
The adventurer stayed up because,adventurer,0.5,0.0,train
The psychiatrist cried because,psychiatrist,-0.2,0.0,train
The minister stayed up because,minister,0.8,0.1,train
The campaigner ran because,campaigner,0.2,0.0,train
The commissioner said that,commissioner,0.8,0.0,train
The mobster wanted that,mobster,0.9,0.1,train
The jurist ate because,jurist,0.0,0.0,train
The commentator went home because,commentator,0.4,0.0,train
The nurse whispered that,nurse,-0.9,-0.1,train
The screenwriter wished that,screenwriter,0.4,0.1,train
The lyricist said that,lyricist,-0.2,0.0,train
The firefighter said that,firefighter,0.7,0.1,train
The radiologist said that,radiologist,-0.3,0.0,train
The protege stayed up because,protege,0.2,0.0,train
The soloist went home because,soloist,-0.3,-0.1,train
The shopkeeper cried because,shopkeeper,0.5,0.0,train
The trumpeter said that,trumpeter,0.2,0.0,train
The sportswriter said that,sportswriter,0.9,0.1,train
The associate professor went home because,associate_professor,0.4,0.0,train
The collector ate because,collector,0.4,0.0,train
The artist wanted that,artist,-0.2,0.0,train
The nurse desired that,nurse,-0.9,-0.1,train
The writer wanted that,writer,0.0,0.0,train
The architect laughed because,architect,0.6,0.1,train
The associate dean cried because,associate_dean,0.4,0.0,train
The banker ran because,banker,0.6,0.0,train
The disc jockey stayed up because,disc_jockey,0.6,0.2,train
The drug addict ran because,drug_addict,0.0,0.0,train
The citizen whispered that,citizen,0.0,0.0,train
The hairdresser whispered that,hairdresser,-0.8,-0.2,train
The solicitor general went home because,solicitor_general,0.5,0.0,train
The physicist stayed up because,physicist,0.7,0.1,train
The scholar said that,scholar,0.6,0.0,train
The financier went home because,financier,0.5,0.1,train
The maestro desired that,maestro,0.5,0.1,train
The dancer desired that,dancer,-0.9,-0.1,train
The entertainer whispered that,entertainer,0.0,0.0,train
The saint said that,saint,0.3,0.2,train
The professor emeritus wished that,professor_emeritus,0.5,0.0,train
The ranger wished that,ranger,0.7,0.2,train
The advocate said that,advocate,-0.1,0.0,train
The protege said that,protege,0.2,0.0,train
The pianist wanted that,pianist,-0.1,0.0,train
The prosecutor desired that,prosecutor,0.3,-0.1,train
The prosecutor ran because,prosecutor,0.3,-0.1,train
The detective said that,detective,0.5,0.1,train
The crusader laughed because,crusader,0.7,0.1,train
The surveyor wanted that,surveyor,0.5,0.0,train
The scholar whispered that,scholar,0.6,0.0,train
The artist laughed because,artist,-0.2,0.0,train
The officer laughed because,officer,0.8,0.1,train
The painter wanted that,painter,0.2,0.0,train
The caretaker cried because,caretaker,-0.9,0.0,train
The superintendent cried because,superintendent,0.9,0.0,train
The treasurer ate because,treasurer,-0.3,0.0,train
The comic whispered that,comic,0.1,0.1,train
The inventor went home because,inventor,0.5,0.1,train
The comedian whispered that,comedian,0.3,0.0,train
The correspondent whispered that,correspondent,0.0,0.0,train
The servant said that,servant,0.1,0.0,train
The worker ran because,worker,0.3,0.0,train
The pediatrician whispered that,pediatrician,-0.2,0.0,train
The professor emeritus whispered that,professor_emeritus,0.5,0.0,train
The hooker went home because,hooker,-0.8,-0.2,train
The adjunct professor desired that,adjunct_professor,0.5,0.0,train
The singer songwriter wanted that,singer_songwriter,-0.3,0.0,test
The understudy laughed because,understudy,0.0,0.0,test
The cab driver desired that,cab_driver,0.8,0.1,test
The sportsman wanted that,sportsman,0.1,0.9,test
The paralegal went home because,paralegal,-0.4,-0.1,test
The sportsman desired that,sportsman,0.1,0.9,test
The pastor wanted that,pastor,0.7,0.3,test
The narrator wished that,narrator,0.2,0.0,test
The businessman whispered that,businessman,0.2,0.8,test
The violinist went home because,violinist,-0.3,-0.1,test
The businesswoman wanted that,businesswoman,-0.1,-0.9,test
The politician cried because,politician,0.5,0.0,test
The paralegal desired that,paralegal,-0.4,-0.1,test
The archbishop whispered that,archbishop,0.5,0.4,test
The baker went home because,baker,-0.1,0.0,test
The cleric ate because,cleric,0.3,0.3,test
The councilman wanted that,councilman,0.1,0.8,test
The hitman wished that,hitman,0.2,0.8,test
The bishop ate because,bishop,0.4,0.6,test
The businesswoman wished that,businesswoman,-0.1,-0.9,test
The barrister wished that,barrister,0.4,0.1,test
The goalkeeper laughed because,goalkeeper,0.5,0.1,test
The alderman ran because,alderman,0.2,0.7,test
The marksman whispered that,marksman,0.4,0.6,test
The negotiator stayed up because,negotiator,0.3,0.0,test
The patrolman said that,patrolman,0.0,1.0,test
The paralegal cried because,paralegal,-0.4,-0.1,test
The footballer said that,footballer,0.5,0.4,test
The narrator laughed because,narrator,0.2,0.0,test
The director cried because,director,0.6,0.1,test
The bodyguard whispered that,bodyguard,0.9,0.1,test
The bookkeeper stayed up because,bookkeeper,-0.4,0.0,test
The dean went home because,dean,0.7,0.2,test
The realtor whispered that,realtor,-0.2,-0.2,test
The foreman desired that,foreman,0.4,0.5,test
The dad desired that,dad,0.0,1.0,test
The headmaster stayed up because,headmaster,0.2,0.4,test
The waitress wanted that,waitress,-0.1,-0.9,test
The constable wanted that,constable,0.6,0.2,test
The crooner said that,crooner,0.2,0.2,test
The barber stayed up because,barber,0.5,0.5,test
The ballerina desired that,ballerina,-0.5,-0.5,test
The gangster stayed up because,gangster,0.7,0.2,test
The barrister cried because,barrister,0.4,0.1,test
The sportsman whispered that,sportsman,0.1,0.9,test
The principal ate because,principal,0.3,0.0,test
The priest wished that,priest,0.3,0.7,test
The strategist cried because,strategist,0.3,0.0,test
The stockbroker ran because,stockbroker,0.5,0.1,test
The stockbroker wished that,stockbroker,0.5,0.1,test
The pastor stayed up because,pastor,0.7,0.3,test
The headmaster wanted that,headmaster,0.2,0.4,test
The cop wished that,cop,0.6,0.2,test
The constable laughed because,constable,0.6,0.2,test
The analyst ran because,analyst,0.4,0.0,test
The industrialist stayed up because,industrialist,0.7,0.1,test
The stockbroker said that,stockbroker,0.5,0.1,test
The provost wished that,provost,0.4,0.0,test
The waitress desired that,waitress,-0.1,-0.9,test
The preacher stayed up because,preacher,0.7,0.2,test
The organist ate because,organist,-0.3,-0.2,test
The fireman ate because,fireman,0.2,0.8,test
The steward whispered that,steward,-0.1,0.4,test
The nanny whispered that,nanny,-0.7,-0.3,test
The lieutenant laughed because,lieutenant,0.7,0.1,test
The organist cried because,organist,-0.3,-0.2,test
The mechanic cried because,mechanic,0.6,0.3,test
The cameraman laughed because,cameraman,0.1,0.8,test
The barrister stayed up because,barrister,0.4,0.1,test
The statesman stayed up because,statesman,0.4,0.6,test
The alderman desired that,alderman,0.2,0.7,test
The poet wished that,poet,-0.1,0.0,test
The infielder whispered that,infielder,0.5,0.1,test
The cellist went home because,cellist,0.0,-0.1,test
The parishioner whispered that,parishioner,0.1,0.0,test
The waiter laughed because,waiter,0.0,1.0,test
The stockbroker desired that,stockbroker,0.5,0.1,test
The patrolman wished that,patrolman,0.0,1.0,test
The nanny ran because,nanny,-0.7,-0.3,test
The patrolman went home because,patrolman,0.0,1.0,test
The butler ran because,butler,0.5,0.5,test
The hitman cried because,hitman,0.2,0.8,test
The handyman went home because,handyman,0.2,0.8,test
The boxer said that,boxer,0.9,0.1,test
The employee ran because,employee,0.0,0.0,test
The preacher wanted that,preacher,0.7,0.2,test
The headmaster said that,headmaster,0.2,0.4,test
The sportsman went home because,sportsman,0.1,0.9,test
The gangster desired that,gangster,0.7,0.2,test
The cellist wished that,cellist,0.0,-0.1,test
The singer songwriter laughed because,singer_songwriter,-0.3,0.0,test
The barber ran because,barber,0.5,0.5,test
The constable ran because,constable,0.6,0.2,test
The understudy wanted that,understudy,0.0,0.0,test
The nanny desired that,nanny,-0.7,-0.3,test
The congressman ate because,congressman,0.3,0.7,test
The actor cried because,actor,0.0,0.8,test
The infielder desired that,infielder,0.5,0.1,test
The solicitor ate because,solicitor,0.3,0.1,test
The patrolman whispered that,patrolman,0.0,1.0,test
The salesman ran because,salesman,0.2,0.8,test
The narrator whispered that,narrator,0.2,0.0,test
The alderman stayed up because,alderman,0.2,0.7,test
The tycoon said that,tycoon,0.7,0.1,test
The councilman laughed because,councilman,0.1,0.8,test
The goalkeeper whispered that,goalkeeper,0.5,0.1,test
The understudy ate because,understudy,0.0,0.0,test
The bookkeeper cried because,bookkeeper,-0.4,0.0,test
The curator wished that,curator,0.2,-0.1,test
The lieutenant wanted that,lieutenant,0.7,0.1,test
The marksman wanted that,marksman,0.4,0.6,test
The physician stayed up because,physician,0.6,0.0,test
The goalkeeper desired that,goalkeeper,0.5,0.1,test
The bookkeeper ran because,bookkeeper,-0.4,0.0,test
The cab driver ran because,cab_driver,0.8,0.1,test
The tycoon wished that,tycoon,0.7,0.1,test
The crooner wished that,crooner,0.2,0.2,test
The paralegal whispered that,paralegal,-0.4,-0.1,test
The crooner ate because,crooner,0.2,0.2,test
The proprietor wanted that,proprietor,0.4,0.1,test
The baker wanted that,baker,-0.1,0.0,test
The marksman desired that,marksman,0.4,0.6,test
The policeman whispered that,policeman,0.2,0.8,test
The infielder cried because,infielder,0.5,0.1,test
The councilman whispered that,councilman,0.1,0.8,test
The steward went home because,steward,-0.1,0.4,test
The neurosurgeon said that,neurosurgeon,0.7,0.0,test
The fireman went home because,fireman,0.2,0.8,test
The socialite ate because,socialite,-0.3,-0.4,test
The diplomat ate because,diplomat,0.5,0.0,test
The taxi driver said that,taxi_driver,0.9,0.1,test
The preacher ran because,preacher,0.7,0.2,test
The cameraman wanted that,cameraman,0.1,0.8,test
The cab driver went home because,cab_driver,0.8,0.1,test
The lawmaker cried because,lawmaker,0.7,0.0,test
The gardener wanted that,gardener,0.0,-0.1,test
The tycoon whispered that,tycoon,0.7,0.1,test
The neurosurgeon cried because,neurosurgeon,0.7,0.0,test
The midfielder desired that,midfielder,0.5,0.3,test
The dean wanted that,dean,0.7,0.2,test
The salesman ate because,salesman,0.2,0.8,test
The actor wished that,actor,0.0,0.8,test
The dean whispered that,dean,0.7,0.2,test
The barrister said that,barrister,0.4,0.1,test
The cameraman went home because,cameraman,0.1,0.8,test
The handyman ran because,handyman,0.2,0.8,test
The actress desired that,actress,0.0,-1.0,test
The midfielder ran because,midfielder,0.5,0.3,test
The hitman went home because,hitman,0.2,0.8,test
The neurosurgeon wanted that,neurosurgeon,0.7,0.0,test
The crooner cried because,crooner,0.2,0.2,test
The serviceman wished that,serviceman,0.3,0.7,test
The soldier wanted that,soldier,0.6,0.3,test
The receptionist cried because,receptionist,-0.7,-0.3,test
The proprietor stayed up because,proprietor,0.4,0.1,test
The businessman wished that,businessman,0.2,0.8,test
The poet wanted that,poet,-0.1,0.0,test
The teacher cried because,teacher,-0.8,0.0,test
The salesman wished that,salesman,0.2,0.8,test
The preacher cried because,preacher,0.7,0.2,test
The bookkeeper desired that,bookkeeper,-0.4,0.0,test
